% Altitude (m),CG location (cm),Mach number
121416,424.37,0.48923
121417,424.37,0.48898
121418,424.37,0.48874
121419,424.37,0.48849
121420,424.37,0.48824
121421,424.37,0.48799
121422,424.37,0.48774
121424,424.37,0.48748
121425,424.37,0.4872
121426,424.37,0.48693
121427,424.37,0.48666
121428,424.37,0.48639
121429,424.37,0.48612
121430,424.37,0.48584
121431,424.37,0.48556
121432,424.37,0.48529
121433,424.37,0.48501
121434,424.37,0.48473
121435,424.37,0.48445
121436,424.37,0.48418
121438,424.37,0.48391
121439,424.37,0.48364
121440,424.37,0.48337
121441,424.37,0.4831
121442,424.37,0.48283
121443,424.37,0.48257
121444,424.37,0.48231
121445,424.37,0.48205
121446,424.37,0.4818
121447,424.37,0.48154
121448,424.37,0.48128
121449,424.37,0.48102
121450,424.37,0.48074
121451,424.37,0.48047
121453,424.37,0.4802
121454,424.37,0.47992
121455,424.37,0.47965
121456,424.37,0.47939
121457,424.37,0.47915
121458,424.37,0.47891
121459,424.37,0.47868
121460,424.37,0.47844
121461,424.37,0.4782
121462,424.37,0.47795
121463,424.37,0.47769
121464,424.37,0.47743
121465,424.37,0.47717
121466,424.37,0.47691
121467,424.37,0.47665
121468,424.37,0.47638
121469,424.37,0.47609
121471,424.37,0.4758
121472,424.37,0.4755
121473,424.37,0.47521
121474,424.37,0.47492
121475,424.37,0.47463
121476,424.37,0.47435
121477,424.37,0.47407
121478,424.37,0.4738
121479,424.37,0.47352
121480,424.37,0.47325
121481,424.37,0.47297
121482,424.37,0.47272
121483,424.37,0.47246
121484,424.37,0.4722
121485,424.37,0.47195
121486,424.37,0.47169
121487,424.37,0.47143
121488,424.37,0.47116
121489,424.37,0.4709
121490,424.37,0.47063
121491,424.37,0.47036
121492,424.37,0.4701
121494,424.37,0.46983
121495,424.37,0.46956
121496,424.37,0.4693
121497,424.37,0.46903
121498,424.37,0.46877
121499,424.37,0.4685
121500,424.37,0.46824
121501,424.37,0.46798
121502,424.37,0.46771
121503,424.37,0.46745
121504,424.37,0.46719
121505,424.37,0.46693
121506,424.37,0.46667
121507,424.37,0.46638
121508,424.37,0.46609
121509,424.37,0.4658
121510,424.37,0.46551
121511,424.37,0.46523
121512,424.37,0.46494
121513,424.37,0.46464
121514,424.37,0.46435
121515,424.37,0.46406
121516,424.37,0.46376
121517,424.37,0.46347
121518,424.37,0.46317
121519,424.37,0.4629
121520,424.37,0.46262
121521,424.37,0.46235
121522,424.37,0.46207
121523,424.37,0.4618
121524,424.37,0.46153
121525,424.37,0.46126
121526,424.37,0.46099
121527,424.37,0.46072
121528,424.37,0.46045
121530,424.37,0.46018
121531,424.37,0.45991
121532,424.37,0.45965
121533,424.37,0.45938
121534,424.37,0.45912
121535,424.37,0.45886
121536,424.37,0.4586
121537,424.37,0.45834
121538,424.37,0.45808
121539,424.37,0.45783
121540,424.37,0.45757
121541,424.37,0.45732
121542,424.37,0.45706
121543,424.37,0.45681
121544,424.37,0.45655
121545,424.37,0.45629
121546,424.37,0.45604
121547,424.37,0.45578
121548,424.37,0.45553
121549,424.37,0.45527
121550,424.37,0.45501
121551,424.37,0.45473
121552,424.37,0.45445
121553,424.37,0.45417
121554,424.37,0.45389
121555,424.37,0.45361
121556,424.37,0.45335
121557,424.37,0.45311
121558,424.37,0.45287
121559,424.37,0.45263
121560,424.37,0.45238
121561,424.37,0.45214
121562,424.37,0.4519
121563,424.37,0.45164
121564,424.37,0.45138
121565,424.37,0.45112
121566,424.37,0.45086
121567,424.37,0.4506
121568,424.37,0.45034
121569,424.37,0.45009
121570,424.37,0.44985
121571,424.37,0.4496
121572,424.37,0.44935
121573,424.37,0.44911
121574,424.37,0.44886
121575,424.37,0.44859
121576,424.37,0.44833
121577,424.37,0.44807
121578,424.37,0.4478
121579,424.37,0.44754
121580,424.37,0.44727
121581,424.37,0.447
121582,424.37,0.44673
121583,424.37,0.44646
121583,424.37,0.44619
121584,424.37,0.44591
121585,424.37,0.44564
121586,424.37,0.44537
121587,424.37,0.44509
121588,424.37,0.44482
121589,424.37,0.44454
121590,424.37,0.44426
121591,424.37,0.44399
121592,424.37,0.44374
121593,424.37,0.44348
121594,424.37,0.44323
121595,424.37,0.44298
121596,424.37,0.44273
121597,424.37,0.44248
121598,424.37,0.44221
121599,424.37,0.44193
121600,424.37,0.44166
121601,424.37,0.44139
121602,424.37,0.44112
121603,424.37,0.44084
121604,424.37,0.44058
121605,424.37,0.44031
121606,424.37,0.44004
121607,424.37,0.43977
121608,424.37,0.4395
121609,424.37,0.43924
121610,424.37,0.43896
121611,424.37,0.43869
121612,424.37,0.43841
121613,424.37,0.43813
121614,424.37,0.43786
121615,424.37,0.43758
121616,424.37,0.4373
121617,424.37,0.43702
121617,424.37,0.43674
121618,424.37,0.43646
121619,424.37,0.43618
121620,424.37,0.4359
121621,424.37,0.43562
121622,424.37,0.43533
121623,424.37,0.43505
121624,424.37,0.43477
121625,424.37,0.43449
121626,424.37,0.4342
121627,424.37,0.43393
121628,424.37,0.43367
121629,424.37,0.43341
121630,424.37,0.43315
121631,424.37,0.43288
121632,424.37,0.43262
121633,424.37,0.43237
121634,424.37,0.43212
121635,424.37,0.43187
121636,424.37,0.43161
121637,424.37,0.43136
121637,424.37,0.43111
121638,424.37,0.43085
121639,424.37,0.43057
121640,424.37,0.43028
121641,424.37,0.43
121642,424.37,0.42972
121643,424.37,0.42944
121644,424.37,0.42916
121645,424.37,0.42889
121646,424.37,0.42862
121647,424.37,0.42834
121648,424.37,0.42807
121649,424.37,0.4278
121650,424.37,0.42753
121651,424.37,0.42725
121652,424.37,0.42698
121653,424.37,0.4267
121653,424.37,0.42643
121654,424.37,0.42616
121655,424.37,0.42588
121656,424.37,0.42561
121657,424.37,0.42533
121658,424.37,0.42506
121659,424.37,0.42478
121660,424.37,0.42451
121661,424.37,0.42423
121662,424.37,0.42396
121663,424.37,0.42368
121664,424.37,0.4234
121665,424.37,0.42312
121666,424.37,0.42285
121667,424.37,0.42257
121667,424.37,0.42228
121668,424.37,0.42199
121669,424.37,0.42169
121670,424.37,0.4214
121671,424.37,0.42111
121672,424.37,0.42083
121673,424.37,0.4206
121674,424.37,0.42036
121675,424.37,0.42013
121676,424.37,0.41989
121677,424.37,0.41966
121678,424.37,0.41942
121679,424.37,0.41915
121679,424.37,0.41888
121680,424.37,0.4186
121681,424.37,0.41833
121682,424.37,0.41806
121683,424.37,0.41779
121684,424.37,0.41754
121685,424.37,0.4173
121686,424.37,0.41706
121687,424.37,0.41681
121688,424.37,0.41657
121689,424.37,0.41633
121689,424.37,0.41606
121690,424.37,0.41579
121691,424.37,0.41552
121692,424.37,0.41524
121693,424.37,0.41497
121694,424.37,0.4147
121695,424.37,0.41444
121696,424.37,0.41419
121697,424.37,0.41394
121698,424.37,0.41369
121699,424.37,0.41343
121699,424.37,0.41318
121700,424.37,0.4129
121701,424.37,0.41261
121702,424.37,0.41231
121703,424.37,0.41202
121704,424.37,0.41173
121705,424.37,0.41144
121706,424.37,0.41117
121707,424.37,0.41092
121708,424.37,0.41067
121708,424.37,0.41041
121709,424.37,0.41016
121710,424.37,0.4099
121711,424.37,0.40964
121712,424.37,0.40938
121713,424.37,0.40911
121714,424.37,0.40885
121715,424.37,0.40859
121716,424.37,0.40832
121717,424.37,0.40804
121717,424.37,0.40775
121718,424.37,0.40745
121719,424.37,0.40716
121720,424.37,0.40686
121721,424.37,0.40657
121722,424.37,0.40628
121723,424.37,0.40601
121724,424.37,0.40573
121725,424.37,0.40545
121725,424.37,0.40517
121726,424.37,0.40489
121727,424.37,0.40462
121728,424.37,0.40436
121729,424.37,0.40409
121730,424.37,0.40383
121731,424.37,0.40356
121732,424.37,0.4033
121732,424.37,0.40304
121733,424.37,0.40278
121734,424.37,0.40252
121735,424.37,0.40226
121736,424.37,0.402
121737,424.37,0.40174
121738,424.37,0.40149
121739,424.37,0.40125
121739,424.37,0.40101
121740,424.37,0.40077
121741,424.37,0.40054
121742,424.37,0.4003
121743,424.37,0.40005
121744,424.37,0.39979
121745,424.37,0.39953
121746,424.37,0.39926
121746,424.37,0.399
121747,424.37,0.39874
121748,424.37,0.39848
121749,424.37,0.39823
121750,424.37,0.39799
121751,424.37,0.39774
121752,424.37,0.3975
121753,424.37,0.39725
121753,424.37,0.397
121754,424.37,0.39673
121755,424.37,0.39646
121756,424.37,0.39619
121757,424.37,0.39592
121758,424.37,0.39564
121759,424.37,0.39538
121759,424.37,0.39514
121760,424.37,0.39491
121761,424.37,0.39468
121762,424.37,0.39445
121763,424.37,0.39421
121764,424.37,0.39398
121765,424.37,0.3937
121765,424.37,0.39343
121766,424.37,0.39315
121767,424.37,0.39287
121768,424.37,0.3926
121769,424.37,0.39232
121770,424.37,0.39207
121771,424.37,0.39182
121771,424.37,0.39156
121772,424.37,0.39131
121773,424.37,0.39106
121774,424.37,0.39081
121775,424.37,0.39055
121776,424.37,0.3903
121776,424.37,0.39004
121777,424.37,0.38979
121778,424.37,0.38953
121779,424.37,0.38927
121780,424.37,0.38899
121781,424.37,0.3887
121782,424.37,0.38841
121782,424.37,0.38812
121783,424.37,0.38783
121784,424.37,0.38754
121785,424.37,0.38728
121786,424.37,0.38702
121787,424.37,0.38677
121787,424.37,0.38652
121788,424.37,0.38626
121789,424.37,0.38601
121790,424.37,0.38573
121791,424.37,0.38545
121792,424.37,0.38516
121792,424.37,0.38488
121793,424.37,0.38459
121794,424.37,0.38431
121795,424.37,0.38404
121796,424.37,0.38378
121797,424.37,0.38351
121797,424.37,0.38325
121798,424.37,0.38299
121799,424.37,0.38272
121800,424.37,0.38246
121801,424.37,0.3822
121802,424.37,0.38195
121802,424.37,0.38169
121803,424.37,0.38143
121804,424.37,0.38117
121805,424.37,0.38092
121806,424.37,0.38068
121807,424.37,0.38043
121807,424.37,0.38019
121808,424.37,0.37994
121809,424.37,0.3797
121810,424.37,0.37944
121811,424.37,0.37916
121812,424.37,0.37888
121812,424.37,0.3786
121813,424.37,0.37832
121814,424.37,0.37805
121815,424.37,0.37777
121816,424.37,0.37748
121816,424.37,0.3772
121817,424.37,0.37691
121818,424.37,0.37663
121819,424.37,0.37635
121820,424.37,0.37607
121820,424.37,0.37583
121821,424.37,0.37559
121822,424.37,0.37535
121823,424.37,0.37511
121824,424.37,0.37487
121825,424.37,0.37462
121825,424.37,0.37437
121826,424.37,0.37411
121827,424.37,0.37385
121828,424.37,0.3736
121829,424.37,0.37334
121829,424.37,0.37308
121830,424.37,0.37281
121831,424.37,0.37254
121832,424.37,0.37227
121833,424.37,0.372
121833,424.37,0.37174
121834,424.37,0.37146
121835,424.37,0.37117
121836,424.37,0.37088
121837,424.37,0.37059
121837,424.37,0.3703
121838,424.37,0.37
121839,424.37,0.36972
121840,424.37,0.36948
121841,424.37,0.36925
121841,424.37,0.36902
121842,424.37,0.36878
121843,424.37,0.36855
121844,424.37,0.36832
121845,424.37,0.36806
121845,424.37,0.36781
121846,424.37,0.36756
121847,424.37,0.3673
121848,424.37,0.36705
121849,424.37,0.3668
121849,424.37,0.36652
121850,424.37,0.36625
121851,424.37,0.36597
121852,424.37,0.36569
121853,424.37,0.36542
121853,424.37,0.36514
121854,424.37,0.36489
121855,424.37,0.36463
121856,424.37,0.36438
121856,424.37,0.36413
121857,424.37,0.36388
121858,424.37,0.36363
121859,424.37,0.36339
121860,424.37,0.36314
121860,424.37,0.3629
121861,424.37,0.36266
121862,424.37,0.36242
121863,424.37,0.36218
121863,424.37,0.36191
121864,424.37,0.36164
121865,424.37,0.36136
121866,424.37,0.36109
121867,424.37,0.36081
121867,424.37,0.36053
121868,424.37,0.36026
121869,424.37,0.35998
121870,424.37,0.35971
121870,424.37,0.35943
121871,424.37,0.35916
121872,424.37,0.35888
121873,424.37,0.35864
121874,424.37,0.35841
121874,424.37,0.35819
121875,424.37,0.35796
121876,424.37,0.35774
121877,424.37,0.35752
121877,424.37,0.3573
121878,424.37,0.35708
121879,424.37,0.35687
121880,424.37,0.35666
121880,424.37,0.35644
121881,424.37,0.35623
121882,424.37,0.35599
121883,424.37,0.35574
121883,424.37,0.35548
121884,424.37,0.35522
121885,424.37,0.35496
121886,424.37,0.3547
121887,424.37,0.35443
121887,424.37,0.35416
121888,424.37,0.35389
121889,424.37,0.35362
121890,424.37,0.35335
121890,424.37,0.35308
121891,424.37,0.35281
121892,424.37,0.35254
121893,424.37,0.35226
121893,424.37,0.35198
121894,424.37,0.35171
121895,424.37,0.35143
121896,424.37,0.35116
121896,424.37,0.35088
121897,424.37,0.35061
121898,424.37,0.35034
121899,424.37,0.35007
121899,424.37,0.3498
121900,424.37,0.34953
121901,424.37,0.34928
121902,424.37,0.34904
121902,424.37,0.34879
121903,424.37,0.34854
121904,424.37,0.3483
121905,424.37,0.34805
121905,424.37,0.34781
121906,424.37,0.34758
121907,424.37,0.34734
121908,424.37,0.3471
121908,424.37,0.34686
121909,424.37,0.34662
121910,424.37,0.34635
121911,424.37,0.34608
121911,424.37,0.34582
121912,424.37,0.34555
121913,424.37,0.34528
121913,424.37,0.34501
121914,424.37,0.34475
121915,424.37,0.34448
121916,424.37,0.34422
121916,424.37,0.34395
121917,424.37,0.34369
121918,424.37,0.34342
121919,424.37,0.34315
121919,424.37,0.34289
121920,424.37,0.34262
121921,424.37,0.34235
121922,424.37,0.34208
121922,424.37,0.34182
121923,424.37,0.34156
121924,424.37,0.3413
121924,424.37,0.34104
121925,424.37,0.34078
121926,424.37,0.34053
121927,424.37,0.34027
121927,424.37,0.34002
121928,424.37,0.33978
121929,424.37,0.33954
121929,424.37,0.3393
121930,424.37,0.33905
121931,424.37,0.33881
121932,424.37,0.33856
121932,424.37,0.33831
121933,424.37,0.33805
121934,424.37,0.3378
121935,424.37,0.33755
121935,424.37,0.3373
121936,424.37,0.33704
121937,424.37,0.33679
121937,424.37,0.33653
121938,424.37,0.33628
121939,424.37,0.33602
121940,424.37,0.33577
121940,424.37,0.3355
121941,424.37,0.33522
121942,424.37,0.33494
121942,424.37,0.33466
121943,424.37,0.33439
121944,424.37,0.33411
121945,424.37,0.33384
121945,424.37,0.33359
121946,424.37,0.33333
121947,424.37,0.33308
121947,424.37,0.33282
121948,424.37,0.33256
121949,424.37,0.3323
121949,424.37,0.33202
121950,424.37,0.33174
121951,424.37,0.33146
121952,424.37,0.33118
121952,424.37,0.33091
121953,424.37,0.33063
121954,424.37,0.33036
121954,424.37,0.33009
121955,424.37,0.32982
121956,424.37,0.32955
121956,424.37,0.32928
121957,424.37,0.32902
121958,424.37,0.32876
121959,424.37,0.32851
121959,424.37,0.32826
121960,424.37,0.32801
121961,424.37,0.32776
121961,424.37,0.32751
121962,424.37,0.32727
121963,424.37,0.32702
121963,424.37,0.32678
121964,424.37,0.32654
121965,424.37,0.3263
121965,424.37,0.32605
121966,424.37,0.32579
121967,424.37,0.32553
121968,424.37,0.32527
121968,424.37,0.32501
121969,424.37,0.32475
121970,424.37,0.32449
121970,424.37,0.32425
121971,424.37,0.32401
121972,424.37,0.32377
121972,424.37,0.32353
121973,424.37,0.32329
121974,424.37,0.32306
121974,424.37,0.32284
121975,424.37,0.32261
121976,424.37,0.32239
121976,424.37,0.32217
121977,424.37,0.32195
121978,424.37,0.32173
121978,424.37,0.32147
121979,424.37,0.32121
121980,424.37,0.32095
121980,424.37,0.32069
121981,424.37,0.32043
121982,424.37,0.32017
121983,424.37,0.31992
121983,424.37,0.31968
121984,424.37,0.31944
121985,424.37,0.31919
121985,424.37,0.31895
121986,424.37,0.31871
121987,424.37,0.31843
121987,424.37,0.31816
121988,424.37,0.31789
121989,424.37,0.31761
121989,424.37,0.31734
121990,424.37,0.31707
121991,424.37,0.3168
121991,424.37,0.31654
121992,424.37,0.31628
121993,424.37,0.31602
121993,424.37,0.31576
121994,424.37,0.3155
121995,424.37,0.31526
121995,424.37,0.31503
121996,424.37,0.3148
121997,424.37,0.31456
121997,424.37,0.31433
121998,424.37,0.3141
121999,424.37,0.31383
121999,424.37,0.31354
122000,424.37,0.31325
122000,424.37,0.31297
122001,424.37,0.31268
122002,424.37,0.31239
122002,424.37,0.31212
122003,424.37,0.31185
122004,424.37,0.31158
122004,424.37,0.31131
122005,424.37,0.31104
122006,424.37,0.31077
122006,424.37,0.31051
122007,424.37,0.31026
122008,424.37,0.31002
122008,424.37,0.30977
122009,424.37,0.30952
122010,424.37,0.30928
122010,424.37,0.30903
122011,424.37,0.30878
122012,424.37,0.30853
122012,424.37,0.30827
122013,424.37,0.30802
122013,424.37,0.30777
122014,424.37,0.30752
122015,424.37,0.30727
122015,424.37,0.30703
122016,424.37,0.30678
122017,424.37,0.30653
122017,424.37,0.30628
122018,424.37,0.30604
122019,424.37,0.30582
122019,424.37,0.30559
122020,424.37,0.30536
122021,424.37,0.30514
122021,424.37,0.30491
122022,424.37,0.30467
122022,424.37,0.30441
122023,424.37,0.30414
122024,424.37,0.30387
122024,424.37,0.30361
122025,424.37,0.30334
122026,424.37,0.30309
122026,424.37,0.30287
122027,424.37,0.30265
122027,424.37,0.30244
122028,424.37,0.30222
122029,424.37,0.302
122029,424.37,0.30177
122030,424.37,0.30149
122031,424.37,0.30121
122031,424.37,0.30093
122032,424.37,0.30064
122032,424.37,0.30036
122033,424.37,0.30009
122034,424.37,0.29982
122034,424.37,0.29956
122035,424.37,0.29929
122036,424.37,0.29903
122036,424.37,0.29876
122037,424.37,0.2985
122037,424.37,0.29823
122038,424.37,0.29796
122039,424.37,0.2977
122039,424.37,0.29743
122040,424.37,0.29717
122041,424.37,0.2969
122041,424.37,0.29663
122042,424.37,0.29635
122042,424.37,0.29608
122043,424.37,0.29581
122044,424.37,0.29553
122044,424.37,0.29526
122045,424.37,0.29504
122045,424.37,0.29483
122046,424.37,0.29462
122047,424.37,0.2944
122047,424.37,0.29419
122048,424.37,0.29398
122048,424.37,0.29374
122049,424.37,0.29351
122050,424.37,0.29327
122050,424.37,0.29303
122051,424.37,0.29279
122052,424.37,0.29256
122052,424.37,0.29229
122053,424.37,0.29202
122053,424.37,0.29175
122054,424.37,0.29148
122055,424.37,0.29121
122055,424.37,0.29093
122056,424.37,0.29068
122056,424.37,0.29044
122057,424.37,0.2902
122058,424.37,0.28995
122058,424.37,0.28971
122059,424.37,0.28947
122059,424.37,0.28921
122060,424.37,0.28894
122061,424.37,0.28868
122061,424.37,0.28842
122062,424.37,0.28815
122062,424.37,0.28789
122063,424.37,0.28764
122063,424.37,0.28739
122064,424.37,0.28714
122065,424.37,0.28689
122065,424.37,0.28665
122066,424.37,0.2864
122066,424.37,0.28612
122067,424.37,0.28581
122068,424.37,0.28551
122068,424.37,0.28521
122069,424.37,0.28491
122069,424.37,0.2846
122070,424.37,0.28432
122071,424.37,0.28406
122071,424.37,0.28379
122072,424.37,0.28353
122072,424.37,0.28327
122073,424.37,0.283
122073,424.37,0.28275
122074,424.37,0.28249
122075,424.37,0.28224
122075,424.37,0.28199
122076,424.37,0.28174
122076,424.37,0.28148
122077,424.37,0.28123
122077,424.37,0.28098
122078,424.37,0.28073
122079,424.37,0.28048
122079,424.37,0.28023
122080,424.37,0.27999
122080,424.37,0.27974
122081,424.37,0.27952
122081,424.37,0.27929
122082,424.37,0.27906
122083,424.37,0.27883
122083,424.37,0.27861
122084,424.37,0.27839
122084,424.37,0.27819
122085,424.37,0.278
122085,424.37,0.27781
122086,424.37,0.27761
122087,424.37,0.27742
122087,424.37,0.27723
122088,424.37,0.27703
122088,424.37,0.27684
122089,424.37,0.27664
122089,424.37,0.27645
122090,424.37,0.27625
122091,424.37,0.27605
122091,424.37,0.27576
122092,424.37,0.27548
122092,424.37,0.2752
122093,424.37,0.27492
122093,424.37,0.27464
122094,424.37,0.27436
122094,424.37,0.27409
122095,424.37,0.27383
122096,424.37,0.27356
122096,424.37,0.27329
122097,424.37,0.27302
122097,424.37,0.27276
122098,424.37,0.27253
122098,424.37,0.2723
122099,424.37,0.27207
122099,424.37,0.27184
122100,424.37,0.27161
122101,424.37,0.27138
122101,424.37,0.27113
122102,424.37,0.27088
122102,424.37,0.27063
122103,424.37,0.27038
122103,424.37,0.27013
122104,424.37,0.26988
122104,424.37,0.26967
122105,424.37,0.26947
122105,424.37,0.26928
122106,424.37,0.26908
122107,424.37,0.26888
122107,424.37,0.26868
122108,424.37,0.26841
122108,424.37,0.26813
122109,424.37,0.26784
122109,424.37,0.26756
122110,424.37,0.26727
122110,424.37,0.26699
122111,424.37,0.26676
122111,424.37,0.26654
122112,424.37,0.26632
122112,424.37,0.2661
122113,424.37,0.26588
122114,424.37,0.26566
122114,424.37,0.26539
122115,424.37,0.2651
122115,424.37,0.2648
122116,424.37,0.26451
122116,424.37,0.26422
122117,424.37,0.26393
122117,424.37,0.26371
122118,424.37,0.26353
122118,424.37,0.26334
122119,424.37,0.26316
122119,424.37,0.26298
122120,424.37,0.26279
122120,424.37,0.26258
122121,424.37,0.26235
122121,424.37,0.26211
122122,424.37,0.26188
122123,424.37,0.26164
122123,424.37,0.26141
122124,424.37,0.26118
122124,424.37,0.26095
122125,424.37,0.26073
122125,424.37,0.2605
122126,424.37,0.26028
122126,424.37,0.26005
122127,424.37,0.25984
122127,424.37,0.25964
122128,424.37,0.25945
122128,424.37,0.25925
122129,424.37,0.25906
122129,424.37,0.25886
